50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 51 51 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
53 50 52 52 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
54 50 51 51 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 52 52 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
