0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 1 1 1 11 9 9 9 9 9 9 9 9 9 9 13 1 1 1
0 0 0 0 0 0 0 1 1 1 10 8 8 8 8 8 8 8 8 8 8 12 1 1 1
0 0 0 0 0 0 0 1 11 9 6 2 2 2 2 2 2 2 2 14 2 5 1 1 1
0 0 0 0 0 0 0 1 10 8 6 14 15 15 15 15 15 15 15 15 2 5 1 1 1
0 0 0 0 0 0 0 1 6 2 2 14 2 2 2 2 2 2 2 2 2 7 1 1 1
0 0 0 0 0 0 0 1 6 2 2 14 2 2 2 2 2 2 2 2 2 2 1 1 1
0 0 0 0 0 0 0 1 6 2 2 14 2 2 2 2 2 2 2 2 2 2 1 1 1
0 0 0 0 0 0 0 1 6 2 2 14 2 2 2 2 2 2 2 2 2 5 1 1 1
0 0 0 0 0 0 0 1 6 2 2 14 2 2 2 2 2 2 2 2 2 5 1 1 1
0 0 0 0 0 0 0 1 4 4 6 14 2 2 2 2 2 2 2 2 2 5 1 1 1
0 0 0 0 0 0 0 1 3 3 4 4 4 4 4 4 4 4 4 4 4 4 1 1 1
0 0 0 0 0 0 0 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1
0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
